dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,6.595533,11.720106,15.616524,1.648378,-0.347511,-0.419895,4.771777
0.050000,6.601164,11.638805,15.698019,1.629903,-0.369495,-0.439675,4.791514
0.050000,6.608353,11.558613,15.778534,1.610287,-0.392337,-0.456839,4.812298
0.050000,6.617136,11.479625,15.858008,1.589495,-0.415838,-0.470023,4.834190
0.050000,6.627545,11.401943,15.936384,1.567509,-0.439714,-0.477513,4.857254
0.050000,6.639609,11.325675,16.013600,1.544330,-0.463574,-0.477199,4.881554
0.050000,6.653351,11.250929,16.089600,1.519985,-0.486901,-0.466548,4.907153
0.050000,6.668789,11.177814,16.164326,1.494534,-0.509031,-0.442592,4.934109
0.050000,6.685933,11.106440,16.237730,1.468077,-0.529130,-0.401983,4.962475
0.050000,6.704789,11.036913,16.309769,1.440768,-0.546185,-0.341105,4.992298
0.050000,6.725353,10.969332,16.380410,1.412818,-0.559000,-0.256294,5.023611
0.050000,6.747618,10.903785,16.449635,1.384507,-0.566208,-0.144168,5.056434
0.050000,6.771571,10.840347,16.517444,1.356192,-0.566315,-0.002130,5.090767
0.050000,6.797196,10.779074,16.583860,1.328304,-0.557763,0.171025,5.126587
0.050000,6.824477,10.720002,16.648927,1.301351,-0.539044,0.374381,5.163845
0.050000,6.853403,10.663141,16.712723,1.275910,-0.508836,0.604174,5.202458
0.050000,6.883969,10.608476,16.775353,1.252601,-0.466175,0.853207,5.242315
0.050000,6.916182,10.555966,16.836956,1.232069,-0.410645,1.110613,5.283267
0.050000,6.950065,10.505546,16.897703,1.214942,-0.342537,1.362152,5.325132
0.050000,6.985658,10.457132,16.957793,1.201793,-0.262976,1.591214,5.367698
0.050000,7.023018,10.410626,17.017448,1.193095,-0.173951,1.780504,5.410728
0.050000,7.062223,10.365922,17.076907,1.189183,-0.078239,1.914251,5.453967
0.050000,7.103359,10.322917,17.136418,1.190223,0.020787,1.980513,5.497150
0.050000,7.146523,10.281517,17.196228,1.196195,0.119442,1.973109,5.540015
0.050000,7.191814,10.241639,17.256573,1.206899,0.214075,1.892655,5.582309
0.050000,7.239323,10.203220,17.317671,1.221969,0.301399,1.746472,5.623799
0.050000,7.289126,10.166217,17.379716,1.240907,0.378767,1.547356,5.664280
0.050000,7.341283,10.130604,17.442873,1.263124,0.444344,1.311557,5.703575
0.050000,7.395831,10.096371,17.507272,1.287982,0.497167,1.056445,5.741545
0.050000,7.452778,10.063524,17.573014,1.314837,0.537085,0.798365,5.778084
0.050000,7.512112,10.032074,17.640167,1.343069,0.564638,0.551054,5.813116
0.050000,7.573794,10.002040,17.708773,1.372112,0.580876,0.324767,5.846600
0.050000,7.637765,9.973438,17.778846,1.401471,0.587180,0.126077,5.878518
0.050000,7.703948,9.946287,17.850383,1.430726,0.585090,-0.041806,5.908877
0.050000,7.772254,9.920598,17.923359,1.459534,0.576169,-0.178410,5.937699
0.050000,7.842582,9.896378,17.997741,1.487630,0.561906,-0.285263,5.965023
0.050000,7.914825,9.873629,18.073481,1.514812,0.543647,-0.365179,5.990897
0.050000,7.988874,9.852344,18.150528,1.540940,0.522564,-0.421652,6.015379
0.050000,8.064617,9.832511,18.228824,1.565922,0.499645,-0.458398,6.038527
0.050000,8.141943,9.814113,18.308310,1.589707,0.475693,-0.479027,6.060408
0.050000,8.220747,9.797126,18.388924,1.612275,0.451350,-0.486857,6.081085
0.050000,8.300924,9.781521,18.470605,1.633630,0.427110,-0.484799,6.100624
0.050000,8.382376,9.767269,18.553295,1.653797,0.403344,-0.475335,6.119086
0.050000,8.465011,9.754334,18.636936,1.672813,0.380318,-0.460514,6.136535
0.050000,8.548740,9.742679,18.721472,1.690724,0.358218,-0.441995,6.153029
0.050000,8.632960,9.732325,18.806326,1.697094,0.127399,-4.616389,6.168531
0.050000,8.715428,9.723428,18.889273,1.658922,-0.763436,-17.816699,6.182750
0.050000,8.794357,9.715989,18.968552,1.585589,-1.466673,-14.064737,6.195547
0.050000,8.869584,9.709819,19.044031,1.509583,-1.520120,-1.068932,6.207065
0.050000,8.940967,9.704750,19.115594,1.431250,-1.566644,-0.930479,6.217427
0.050000,9.008385,9.700628,19.183138,1.350892,-1.607163,-0.810394,6.226742
0.050000,9.071737,9.697316,19.246577,1.268769,-1.642470,-0.706137,6.235103
0.050000,9.130935,9.694691,19.305832,1.185107,-1.673241,-0.615412,6.242593
0.050000,9.185902,9.692644,19.360837,1.100104,-1.700051,-0.536199,6.249283
0.050000,9.236574,9.691077,19.411534,1.013935,-1.723388,-0.466743,6.255235
0.050000,9.282897,9.689905,19.457872,0.926752,-1.743664,-0.405531,6.260504
0.050000,9.324823,9.689051,19.499806,0.838690,-1.761228,-0.351264,6.265137
0.050000,9.362311,9.688451,19.537300,0.749872,-1.776369,-0.302831,6.269173
0.050000,9.395329,9.688045,19.570320,0.660405,-1.789333,-0.259278,6.272647
0.050000,9.423848,9.687787,19.598839,0.570389,-1.800322,-0.219785,6.275589
0.050000,9.447843,9.687634,19.622835,0.479914,-1.809504,-0.183641,6.278022
0.050000,9.467296,9.687552,19.642288,0.389063,-1.817016,-0.150228,6.279968
0.050000,9.482191,9.687515,19.657184,0.297915,-1.822966,-0.119003,6.281442
0.050000,9.492519,9.687503,19.667511,0.206543,-1.827440,-0.089479,6.282455
0.050000,9.498269,9.687500,19.673262,0.115018,-1.830501,-0.061213,6.283017
0.050000,9.500000,9.687500,19.674993,0.034612,-1.608107,4.447872,6.283185
0.050000,9.500000,9.687500,19.674993,0.000000,-0.692244,18.317253,6.283185
